user	item	rating
444	49698	1
444	17580	1
444	51326	1
444	38334	1
444	15955	1
444	59104	1
444	20951	1
444	41696	1
444	46546	1
444	6127	1
444	46615	1
444	43423	1
444	67293	1
444	21106	1
444	76260	1
444	21138	1
444	53157	1
444	6270	1
444	60892	1
444	21208	1
444	62305	1
444	30617	1
444	70493	1
444	38705	1
2299	16970	1
2299	11896	1
2298	42929	1
2298	10177	1
2298	12618	1
2298	8856	1
2298	15995	1
2298	41277	1
2298	62901	1
2298	40523	1
2298	57270	1
2298	70520	1
2298	6545	1
2298	57355	1
2298	10398	1
2298	6612	1
2298	60881	1
2298	33919	1
2298	23383	1
2298	26224	1
2298	32711	1
8129	40407	1
8129	46919	1
8129	40411	1
8129	70269	1
8129	24277	1
8129	24297	1
8129	70320	1
8129	18070	1
8129	59535	1
8129	28620	1
8129	32450	1
8129	61055	1
8129	79748	1
8129	26378	1
8129	34154	1
8129	30828	1
8129	58700	1
8129	79627	1
8129	3403	1
8129	6631	1
8129	76787	1
8129	39043	1
8129	75214	1
8129	44063	1
8129	2436	1
8129	39086	1
8129	26250	1
8129	49695	1
8129	44100	1
8129	3546	1
8129	16775	1
8129	13524	1
8129	20101	1
8129	11839	1
8129	34442	1
8129	42550	1
8129	3462	1
8129	32807	1
8129	81682	1
8129	6784	1
8129	75343	1
8129	18068	1
8129	39202	1
8129	67627	1
8129	18453	1
8129	21798	1
8129	34556	1
8129	33821	1
8129	26377	1
8129	45768	1
8129	20279	1
8129	11985	1
8129	20296	1
8129	62947	1
8129	10337	1
8129	61438	1
8129	52359	1
8129	56962	1
8129	16171	1
8129	31273	1
8129	26467	1
8129	61496	1
8129	60095	1
8129	24633	1
8129	573	1
8129	29581	1
8129	64589	1
8129	60120	1
8129	36393	1
8129	29614	1
8129	3888	1
8129	20457	1
8129	60154	1
8129	42846	1
8129	24980	1
8129	36446	1
8129	24997	1
8129	44492	1
8129	25938	1
8129	44500	1
8129	46001	1
8129	12228	1
8129	77269	1
8129	15637	1
8129	11102	1
8129	13930	1
8129	36536	1
8129	26614	1
8129	8838	1
8129	20233	1
8129	8864	1
8129	29807	1
8129	36593	1
8129	10655	1
8129	4048	1
8129	64765	1
8129	58736	1
8129	2469	1
8129	64776	1
8129	41326	1
8129	822	1
8129	7286	1
8129	15645	1
8129	853	1
8129	35008	1
8129	74350	1
8129	51373	1
8129	66455	1
8129	5802	1
8129	66473	1
8129	7410	1
8129	25218	1
8129	9071	1
8129	9112	1
8129	72936	1
8129	12552	1
8129	24424	1
8129	26861	1
8129	38242	1
8129	69759	1
8129	23733	1
8129	71545	1
8129	23742	1
8129	28819	1
8129	46401	1
8129	38292	1
8129	37407	1
8129	69813	1
8129	16379	1
8129	52877	1
8129	35273	1
8129	46458	1
8129	58610	1
8129	69859	1
8129	38255	1
8129	69875	1
8129	19025	1
8129	12717	1
8129	57559	1
8129	35055	1
8129	15990	1
8129	4463	1
8129	19337	1
8129	33686	1
8129	14367	1
8129	38450	1
8129	80844	1
8129	30103	1
8129	27122	1
8129	14401	1
8129	25574	1
8129	18737	1
8129	22144	1
8129	11201	1
8129	28659	1
8129	11213	1
8129	43526	1
8129	73280	1
8129	16138	1
8129	79384	1
8129	70078	1
8129	7836	1
8129	16180	1
8129	32119	1
8129	17865	1
8129	17872	1
8129	9159	1
8129	9611	1
8129	17892	1
8129	32168	1
8129	51637	1
8129	56901	1
8129	50062	1
8129	47973	1
8129	33469	1
8129	51683	1
8129	28852	1
8129	71857	1
8129	17961	1
8129	979	1
8129	40644	1
2293	39086	1
2292	18667	1
2292	17001	1
2292	75080	1
2292	8422	1
2292	58635	1
2292	6239	1
2291	21291	1
2291	2054	1
2291	71932	1
2291	11556	1
2291	10721	1
2291	8762	1
2291	18438	1
2290	68614	1
2290	74726	1
2290	25970	1
2290	7442	1
2290	63588	1
2290	15013	1
2297	20215	1
2297	81190	1
2297	36090	1
2297	30351	1
2297	69987	1
2296	20668	1
2296	60137	1
2296	50573	1
2296	13555	1
2296	26009	1
2296	25676	1
2295	68396	1
2295	76758	1
2295	68430	1
2295	77006	1
2295	20464	1
2295	80485	1
2295	61945	1
2295	32702	1
2295	50880	1
2295	63987	1
2295	16498	1
2295	75230	1
2295	61964	1
2295	7349	1
2295	30177	1
2295	8598	1
2294	10016	1
2294	3964	1
2294	10972	1
2294	9782	1
8125	4390	1
8125	47702	1
8125	32793	1
8125	11036	1
8125	20383	1
8125	76824	1
8124	31041	1
8124	12687	1
8124	30213	1
8124	32301	1
8124	45641	1
8124	78137	1
8124	6755	1
8124	81675	1
8124	30266	1
8124	12333	1
8124	67607	1
8124	22802	1
8124	33673	1
8124	24241	1
8124	75788	1
8124	78943	1
8124	16429	1
8124	41330	1
8124	75202	1
8124	60728	1
8124	44265	1
8124	6152	1
8124	63290	1
8124	23980	1
8124	39704	1
8124	45797	1
8124	81831	1
8124	2149	1
8124	52351	1
8124	78318	1
8124	6585	1
8124	24946	1
8124	4778	1
8124	76351	1
8124	55815	1
8139	61822	1
8139	1350	1
8139	68795	1
8139	11010	1
8139	61916	1
8139	12046	1
8139	10301	1
8139	8862	1
8139	14698	1
8139	68403	1
8139	10942	1
8139	5488	1
8139	6687	1
8139	65356	1
8139	702	1
8139	14456	1
8139	35282	1
7290	39824	1
7290	71811	1
7290	28030	1
7290	46072	1
7290	9446	1
7290	1846	1
7290	6801	1
7290	6805	1
7291	44101	1
7291	9848	1
7291	37016	1
7291	64828	1
7291	12203	1
7291	8861	1
7291	16865	1
7291	3405	1
7292	27453	1
7292	48203	1
7292	11110	1
7292	66393	1
7292	29060	1
7292	42243	1
7292	34159	1
7292	28355	1
7292	24033	1
7292	63729	1
7292	76688	1
7292	33464	1
7292	22238	1
7292	7469	1
7292	81293	1
7292	10497	1
7292	32208	1
7292	45987	1
7292	59756	1
7292	30155	1
7293	77818	1
7294	57520	1
7294	61632	1
7294	60636	1
7294	74909	1
7294	38744	1
7294	4419	1
7294	64575	1
7294	32344	1
7294	50186	1
7294	1995	1
7294	1473	1
7294	65400	1
7294	4323	1
7294	80870	1
7294	29725	1
7294	58417	1
7294	32418	1
7294	27082	1
7294	11126	1
7294	80844	1
7294	16916	1
7294	29031	1
7294	16072	1
7294	70034	1
7294	43141	1
7294	40153	1
7294	68511	1
7294	68512	1
7294	19437	1
7294	65300	1
7294	33021	1
7294	16330	1
7294	69295	1
7294	70874	1
7294	5805	1
7294	4225	1
7294	6556	1
7294	75483	1
7294	2210	1
7294	19510	1
7294	3385	1
7294	52456	1
7294	1777	1
7294	75945	1
7294	17541	1
7294	45569	1
7294	62294	1
7294	33919	1
7294	61526	1
7294	18376	1
7294	9206	1
7294	74850	1
7294	71853	1
7294	63122	1
7294	1935	1
7294	47579	1
7294	32729	1
7294	21251	1
7294	11792	1
7295	16154	1
7295	26014	1
7296	13126	1
7296	8629	1
7296	63932	1
7296	56328	1
7296	60998	1
7296	81240	1
7296	35143	1
7296	16381	1
7296	9847	1
7296	29003	1
7296	62511	1
7296	73576	1
7296	6464	1
7296	54915	1
7296	29046	1
7296	24405	1
7296	32462	1
7296	32466	1
7296	56461	1
7296	81356	1
7296	139	1
7296	27590	1
7296	76631	1
7296	48754	1
7296	6523	1
7296	81411	1
7296	55000	1
7296	37481	1
7296	73991	1
7296	19906	1
7296	43960	1
7296	65731	1
7296	36260	1
7296	6580	1
7296	59669	1
7296	4085	1
7296	75966	1
7296	68949	1
7296	67409	1
7296	75163	1
7296	47462	1
7296	62717	1
7296	48871	1
7296	306	1
7296	16744	1
7296	47300	1
7296	58313	1
7296	36052	1
7296	19430	1
7296	1899	1
7296	10347	1
7296	24685	1
7296	24687	1
7296	81644	1
7296	20123	1
7296	15146	1
7296	15159	1
7296	69123	1
7296	69142	1
7296	65954	1
7296	40852	1
7296	80104	1
7296	15241	1
7296	56837	1
7296	6872	1
7296	15266	1
7296	70802	1
7296	70817	1
7296	2110	1
7296	74010	1
7296	2125	1
7296	3772	1
7296	74014	1
7296	50706	1
7296	74027	1
7296	62975	1
7296	45831	1
7296	53835	1
7296	34679	1
7296	12079	1
7296	45854	1
7296	75482	1
7296	29579	1
7296	50775	1
7296	29607	1
7296	67863	1
7296	20454	1
7296	81936	1
7296	36423	1
7296	14255	1
7296	47618	1
7296	23402	1
7296	78813	1
7296	31433	1
7296	38006	1
7296	10607	1
7296	7183	1
7296	57175	1
7296	40073	1
7296	63193	1
7296	73059	1
7296	44110	1
7296	80457	1
7296	31528	1
7296	38095	1
7296	68061	1
7296	4106	1
7296	44119	1
7296	80495	1
7296	31562	1
7296	64831	1
7296	66389	1
7296	41371	1
7296	52710	1
7296	9016	1
7296	33387	1
7296	72854	1
7296	72855	1
7296	9047	1
7296	7393	1
7296	28290	1
7296	42249	1
7296	19553	1
7296	19078	1
7296	7445	1
7296	7448	1
7296	59846	1
7296	35836	1
7296	26887	1
7296	57438	1
7296	10918	1
7296	66606	1
7296	7565	1
7296	51303	1
7296	47038	1
7296	69847	1
7296	46546	1
7296	22409	1
7296	81394	1
7296	41677	1
7296	158	1
7296	31658	1
7296	57602	1
7296	51906	1
7296	40043	1
7296	25526	1
7296	80878	1
7296	1260	1
7296	80888	1
7296	28637	1
7296	2907	1
7296	49938	1
7296	43529	1
7296	11255	1
7296	11261	1
7296	79391	1
7296	7440	1
7296	2949	1
7296	59910	1
7296	33847	1
7296	36177	1
7296	49998	1
7296	79442	1
7296	44517	1
7296	36180	1
7296	62262	1
7296	53221	1
7296	74841	1
7296	78064	1
7296	43708	1
7296	32231	1
7296	19940	1
7296	51706	1
7296	40356	1
7297	71509	1
7297	42948	1
7297	63196	1
7297	43385	1
7297	36123	1
7297	61711	1
7297	79697	1
7297	19806	1
7297	11188	1
7297	79774	1
7297	65680	1
7297	9020	1
7297	68157	1
7297	6550	1
7297	38218	1
7297	1374	1
7297	79115	1
7297	79935	1
7297	61918	1
7297	60167	1
7297	36004	1
7297	47627	1
7297	4353	1
7298	46054	1
7298	73819	1
7298	30215	1
7298	13112	1
7298	19042	1
7298	32442	1
7298	67690	1
7298	7437	1
7298	76940	1
7298	4330	1
7298	5846	1
7298	70899	1
7298	68104	1
7298	55163	1
7299	36052	1
7299	77866	1
7299	71422	1
7299	15741	1
7704	58841	1
7704	32409	1
7704	46600	1
7704	69854	1
7704	56227	1
7704	16798	1
7704	14310	1
7704	46517	1
7704	53751	1
7704	41373	1
7704	11500	1
7704	72686	1
7928	73807	1
7928	34650	1
7928	36080	1
7928	33825	1
7928	50838	1
7928	21302	1
7928	12924	1
7928	12195	1
7928	17061	1
7928	51815	1
7928	32149	1
7928	12442	1
7928	38610	1
7928	33489	1
7928	14676	1
7928	51027	1
7929	43744	1
7929	9782	1
7929	13162	1
7929	4939	1
7929	6886	1
7929	40520	1
7929	32443	1
7929	43882	1
7929	40550	1
7929	81350	1
7929	35819	1
7929	53435	1
7929	51942	1
7929	73634	1
7929	75077	1
7929	61125	1
7929	7764	1
7929	43982	1
7929	3378	1
7929	3405	1
7929	65792	1
7929	52044	1
7929	26166	1
7929	53604	1
7929	1888	1
7929	24675	1
7929	20146	1
7929	44215	1
7929	69231	1
7929	18519	1
7929	73991	1
7929	75983	1
7929	60025	1
7929	2147	1
7929	70879	1
7929	18617	1
7929	20387	1
7929	75526	1
7929	75527	1
7929	57038	1
7929	41094	1
7929	75610	1
7929	75623	1
7929	8803	1
7929	18818	1
7929	38029	1
7929	12320	1
7929	22033	1
7929	74282	1
7929	18909	1
7929	22090	1
7929	47836	1
7929	15666	1
7929	15674	1
7929	8983	1
7929	10766	1
7929	4180	1
7929	38174	1
7929	38177	1
7929	69656	1
7929	5808	1
7929	38200	1
7929	74406	1
7929	31713	1
7929	12543	1
7929	43230	1
7929	7543	1
7929	19190	1
7929	36929	1
7929	66735	1
7929	35306	1
7929	30218	1
7929	46512	1
7929	46513	1
7929	10798	1
7929	49838	1
7929	31994	1
7929	6140	1
7929	25584	1
7929	40139	1
7929	68487	1
7929	25645	1
7929	40189	1
7929	40198	1
7929	46719	1
7929	40233	1
7929	2533	1
7929	57799	1
7929	79505	1
7929	62306	1
7929	40311	1
7929	60911	1
7929	59415	1
7929	30637	1
7705	41434	1
7705	13225	1
7705	52061	1
7705	15472	1
7705	76279	1
7705	75205	1
7705	64069	1
7705	20491	1
7705	26233	1
7705	35544	1
7705	60315	1
7705	31748	1
6299	32277	1
6299	44440	1
6299	3992	1
6299	48862	1
6299	81655	1
6299	3359	1
6299	20285	1
6299	41704	1
6299	66852	1
6299	34147	1
6298	1685	1
6298	32520	1
6298	1900	1
6298	35062	1
6298	44120	1
6298	15349	1
6298	65997	1
6298	43769	1
6298	62479	1
6298	31571	1
6298	48296	1
6298	46130	1
6298	58179	1
6298	48448	1
6298	14777	1
6298	64095	1
6298	23049	1
6297	10992	1
6297	80638	1
6297	35312	1
6297	53223	1
6297	665	1
6297	76936	1
6297	4453	1
6297	62846	1
6297	58912	1
6297	30370	1
6297	60421	1
6297	64535	1
6296	44764	1
6296	21798	1
6296	66996	1
6296	16609	1
6296	52773	1
6296	46826	1
6296	21679	1
6296	11302	1
6296	72222	1
6296	61680	1
6296	25232	1
6296	59907	1
6296	25965	1
6295	33725	1
6295	31870	1
6295	30222	1
6295	734	1
6295	7167	1
6295	80388	1
6295	63929	1
6295	80034	1
6295	36563	1
6295	3157	1
6295	80426	1
6295	81245	1
6295	20205	1
6295	18472	1
6295	9868	1
6295	20101	1
6295	42220	1
6295	2082	1
6295	26380	1
6295	16504	1
6295	20303	1
6295	64112	1
6295	14923	1
6295	14928	1
6295	28695	1
6295	35497	1
6295	20386	1
6295	14906	1
6295	80914	1
6295	76925	1
6295	36104	1
6295	76772	1
6295	47583	1
6295	15059	1
6295	4306	1
6295	25364	1
6295	32233	1
6295	14989	1
6295	30175	1
5578	20567	1
5578	68970	1
5578	32296	1
5578	56423	1
5578	27178	1
5578	10723	1
5578	17564	1
5578	46825	1
5578	24826	1
5578	15621	1
5578	59436	1
5578	15886	1
5578	3697	1
5578	2890	1
5578	24754	1
5578	35029	1
5578	10093	1
5578	884	1
6293	37885	1
6293	19914	1
6293	65913	1
6293	55022	1
6293	54938	1
6293	7459	1
6293	43607	1
6293	32858	1
6293	20337	1
6293	54919	1
6292	9273	1
6292	17854	1
6292	76988	1
6292	37088	1
6291	30435	1
6291	52161	1
6291	11960	1
6291	9782	1
6291	59744	1
6291	18855	1
6291	4049	1
6290	4945	1
5574	51736	1
5574	22719	1
5574	37293	1
5574	6376	1
5574	8032	1
5574	51787	1
5574	9764	1
5574	9767	1
5574	1514	1
5574	3146	1
5574	54836	1
5574	33738	1
5574	68769	1
5574	37337	1
5574	8110	1
5574	3216	1
5574	9861	1
5574	58463	1
5574	16495	1
5574	78270	1
5574	29093	1
5574	19878	1
5574	51957	1
5574	26052	1
5574	58144	1
5574	35421	1
5574	10017	1
5574	37305	1
5574	73692	1
5574	21536	1
5574	72159	1
5574	10072	1
5574	3430	1
5574	70550	1
5574	26177	1
5574	70569	1
5574	29271	1
5574	72209	1
5574	5169	1
5574	3451	1
5574	13494	1
5574	49597	1
5574	56707	1
5574	3172	1
5574	52176	1
5574	56763	1
5574	80068	1
5574	31158	1
5574	21720	1
5574	5345	1
5574	40908	1
5574	67689	1
5574	69242	1
5574	3745	1
5574	66063	1
5574	4665	1
5574	62975	1
5574	3792	1
5574	67751	1
5574	34672	1
5574	18641	1
5574	39391	1
5574	61509	1
5574	57023	1
5574	18658	1
5574	75537	1
5574	20460	1
5574	50858	1
5574	72597	1
5574	12207	1
5574	72612	1
5574	81993	1
5574	55494	1
5574	49323	1
5574	20557	1
5574	15524	1
5574	42206	1
5574	47690	1
5574	44563	1
5574	18809	1
5574	28122	1
5574	10624	1
5574	49401	1
5574	44611	1
5574	29806	1
5574	39589	1
5574	8875	1
5574	7222	1
5574	49434	1
5574	18885	1
5574	71170	1
5574	61713	1
5574	39633	1
5574	60341	1
5574	36639	1
5574	47806	1
5574	8926	1
5574	23550	1
5574	77395	1
5574	39662	1
5574	49509	1
5574	32337	1
5574	43103	1
5574	63332	1
5574	29929	1
5574	47897	1
5574	44781	1
5574	35087	1
5574	33446	1
5574	77537	1
5574	38210	1
5574	39816	1
5574	19146	1
5574	30076	1
5574	48037	1
5574	9170	1
5574	23492	1
5574	35204	1
5574	2688	1
5574	23766	1
5574	60572	1
5574	63489	1
5574	80714	1
5574	71488	1
5574	4344	1
5574	41628	1
5574	14280	1
5574	49761	1
5574	20589	1
5574	41104	1
5574	55906	1
5574	28493	1
5574	64361	1
5574	74559	1
5574	30257	1
5574	76132	1
5574	68417	1
5574	33717	1
5574	40090	1
5574	18440	1
5574	35403	1
5574	9476	1
5574	4594	1
5574	4621	1
5574	4622	1
5574	72621	1
5574	45719	1
5574	62195	1
5574	3060	1
5574	73174	1
5574	10549	1
5574	77980	1
5574	63794	1
5574	41783	1
5574	62248	1
5574	43646	1
5574	23158	1
5574	51649	1
5574	16244	1
5574	53229	1
5574	67016	1
5574	37014	1
5574	45263	1
5574	57861	1
5574	67060	1
5574	81158	1
5572	58697	1
5572	57923	1
5572	41675	1
5572	25459	1
5572	21686	1
5572	76507	1
5572	47375	1
5572	65178	1
5572	75753	1
5572	61354	1
5572	43436	1
5572	27518	1
5572	45188	1
5572	66381	1
5572	5366	1
5572	18179	1
5572	72613	1
5572	29954	1
5572	54965	1
5572	68872	1
5572	20356	1
5572	45440	1
5572	24060	1
5572	78697	1
5572	55028	1
5572	10835	1
5572	35126	1
5572	73355	1
5572	27666	1
5572	78381	1
5572	10063	1
5572	19545	1
5572	52827	1
5572	34646	1
5572	24974	1
5572	41728	1
5572	34796	1
5572	80482	1
5572	29670	1
5572	67054	1
5572	46018	1
5572	820	1
4672	45918	1
4672	36060	1
4672	39542	1
4672	22752	1
4672	56329	1
4672	6155	1
4672	62758	1
4672	72066	1
4672	52122	1
7708	21299	1
7708	4000	1
7708	74967	1
7708	52602	1
7708	70335	1
7708	75353	1
7708	74287	1
7708	77006	1
7708	22093	1
7708	58015	1
7708	47061	1
7708	55309	1
7708	64057	1
7708	867	1
7708	33366	1
7708	26405	1
7708	11899	1
7708	80822	1
7708	68888	1
7708	68905	1
7708	42801	1
7708	50780	1
7708	9597	1
7708	7264	1
7708	36414	1
7708	44065	1
7709	32752	1
7709	1789	1
7709	33427	1
7709	46723	1
7709	73953	1
7709	73208	1
7709	40431	1
7709	33463	1
7709	15160	1
7709	51995	1
7709	7921	1
7709	1993	1
7709	37394	1
7709	32727	1
7709	27766	1
3438	69836	1
3438	15950	1
3438	50936	1
3438	51755	1
3438	67093	1
3438	78168	1
3438	50942	1
3438	68044	1
3438	52619	1
3438	2024	1
3438	25557	1
3438	49075	1
3438	53047	1
3438	40949	1
3438	34659	1
3438	23728	1
3438	27246	1
3438	79435	1
3438	10426	1
3438	26468	1
3438	39813	1
3438	40871	1
3438	3421	1
3438	14585	1
3438	14209	1
3438	30109	1
3438	36432	1
3438	51678	1
3438	56638	1
3438	70196	1
3438	4330	1
3438	3519	1
3438	65856	1
3438	39932	1
3439	50826	1
3439	39433	1
3439	33712	1
3439	51717	1
3439	21565	1
3439	60464	1
3439	26607	1
3439	7915	1
3439	43614	1
3439	48241	1
3439	48383	1
3439	34622	1
878	6441	1
878	39825	1
878	77747	1
878	57576	1
878	28634	1
878	28329	1
878	46548	1
879	28454	1
879	52474	1
879	42568	1
879	70256	1
879	33132	1
879	64078	1
879	19528	1
879	69154	1
879	32385	1
3430	47479	1
3430	58682	1
3430	3113	1
3430	13537	1
3430	20764	1
3430	43810	1
3430	65567	1
3430	18869	1
3430	78569	1
3430	74978	1
3430	24822	1
3430	39634	1
3430	16079	1
3430	6136	1
3430	2519	1
3430	6142	1
3430	6143	1
3430	21034	1
3430	5737	1
3430	25573	1
3430	16973	1
3430	45181	1
3430	18662	1
3430	28264	1
3430	35464	1
3430	1707	1
3430	19682	1
3430	5183	1
3430	61839	1
3430	61842	1
3430	42776	1
3430	37148	1
3430	66143	1
3430	72529	1
3430	3350	1
3430	81051	1
3430	52824	1
3430	58958	1
3430	79489	1
3430	65692	1
3430	79133	1
3430	80326	1
3430	80694	1
3430	58632	1
3430	16516	1
3430	57475	1
3431	3556	1
3431	42944	1
3431	64514	1
3431	80776	1
3431	52926	1
3431	12920	1
3431	45660	1
3431	42875	1
3431	13936	1
3431	24303	1
3431	17565	1
3431	60423	1
3431	18029	1
3431	80257	1
874	36472	1
874	74453	1
874	1951	1
3433	81608	1
3433	32293	1
3433	36144	1
3433	19718	1
3433	30325	1
3433	11126	1
3433	77389	1
3433	39682	1
3433	42682	1
3433	24486	1
3433	15347	1
3433	29589	1
3433	50783	1
3433	23321	1
3433	7077	1
3433	12192	1
3433	20524	1
3433	68660	1
3433	23402	1
3434	48753	1
873	27935	1
873	1366	1
873	78798	1
3436	7883	1
3436	55181	1
3436	26701	1
3437	20085	1
3437	78508	1
3437	39965	1
3437	48922	1
3437	4008	1
3437	77979	1
3437	67133	1
3437	58404	1
3437	14806	1
3437	30289	1
3437	30325	1
3437	19126	1
3437	20698	1
3437	64041	1
3437	62744	1
3437	14887	1
3437	43497	1
3437	21055	1
3437	140	1
3437	11618	1
3437	77486	1
3437	22864	1
3437	76237	1
3437	4252	1
3437	8674	1
3437	7049	1
3437	62671	1
3437	35564	1
3437	61189	1
3437	20442	1
3437	19151	1
3437	22825	1
3437	59358	1
3437	15857	1
3437	59365	1
3437	62741	1
3437	38417	1
3437	68271	1
3437	39490	1
3437	3055	1
3437	62710	1
3437	77697	1
3437	18769	1
3437	62779	1
3437	14683	1
2741	50932	1
2741	77511	1
2741	13938	1
2741	70600	1
2741	26698	1
2741	50817	1
2740	13915	1
2740	1045	1
2740	22941	1
2740	46002	1
2740	42697	1
2743	57888	1
2743	35466	1
2743	62935	1
2743	33829	1
2743	46629	1
2743	51488	1
2743	33360	1
2743	70314	1
2743	71868	1
2742	74903	1
2742	79612	1
2742	4893	1
2742	8075	1
2742	16404	1
2742	25937	1
2742	25944	1
2742	27674	1
2742	24255	1
2742	35819	1
2742	79769	1
2742	9929	1
2742	42282	1
2742	79817	1
2742	3419	1
2742	72101	1
2742	30879	1
2742	6613	1
2742	73724	1
2742	42406	1
2742	1806	1
2742	21577	1
2742	40727	1
2742	5189	1
2742	31012	1
2742	40751	1
2742	32740	1
2742	40794	1
2742	15145	1
2742	6755	1
2742	16853	1
2742	18431	1
2742	66600	1
2742	16910	1
2742	16923	1
2742	44266	1
2742	67702	1
2742	69247	1
2742	30139	1
2742	16983	1
2742	45852	1
2742	20400	1
2742	55424	1
2742	8683	1
2742	33072	1
2742	66175	1
2742	11429	1
2742	13837	1
2742	20490	1
2742	48467	1
2742	12209	1
2742	3662	1
2742	44508	1
2742	15507	1
2742	75642	1
2742	21961	1
2742	8795	1
2742	18795	1
2742	7161	1
2742	23463	1
2742	44592	1
2742	75710	1
2742	4039	1
2742	31493	1
2742	41308	1
2742	23540	1
2742	43081	1
2742	77436	1
2742	54140	1
2742	20778	1
2742	12502	1
2742	49782	1
2742	63391	1
2742	7446	1
2742	51206	1
2742	7468	1
2742	65913	1
2742	72945	1
2742	19555	1
2742	23736	1
2742	17532	1
2742	9183	1
2742	30098	1
2742	55839	1
2742	52881	1
2742	9267	1
2742	41966	1
2742	28493	1
2742	41651	1
2742	33658	1
2742	77497	1
2742	66191	1
2742	26041	1
2742	12777	1
2742	11142	1
2742	59120	1
2742	32004	1
2742	14396	1
2742	77888	1
2742	51501	1
2742	65274	1
2742	68531	1
2742	24047	1
2742	28728	1
2742	13484	1
2742	65374	1
2742	62248	1
2742	43646	1
2742	49273	1
2742	73395	1
2742	12987	1
2742	41947	1
2742	41949	1
2742	3014	1
2742	41980	1
2742	50105	1
2742	42043	1
2745	2033	1
2745	54272	1
2745	23562	1
2745	1818	1
2745	4810	1
2745	48105	1
2744	7881	1
2744	16664	1
2744	62185	1
2744	70879	1
2744	25768	1
2744	25542	1
2744	33218	1
2744	15716	1
2744	76820	1
2744	2347	1
2744	68353	1
2744	18353	1
2747	64451	1
2747	14114	1
2746	51341	1
2746	7168	1
2746	36100	1
2746	7200	1
2746	56347	1
2746	7261	1
2746	26676	1
2746	59590	1
2746	57843	1
2746	50739	1
2746	79773	1
2746	25703	1
2746	18674	1
2746	41097	1
2746	26945	1
2746	49306	1
2746	44511	1
2746	44934	1
4844	69545	1
4844	7066	1
4844	33317	1
4844	46913	1
4844	33650	1
4844	5951	1
4844	67130	1
4844	10630	1
4844	63238	1
4844	6595	1
4844	32241	1
4844	72213	1
4844	81045	1
4844	27297	1
4844	74757	1
2748	1303	1
2748	23320	1
2748	15529	1
2748	39144	1
2748	75044	1
2748	19833	1
2748	71869	1
2748	74012	1
2748	17873	1
2748	9147	1
4846	31051	1
4846	28487	1
4846	82038	1
4846	32304	1
4846	51212	1
4846	44990	1
4846	24314	1
4846	54425	1
4846	36599	1
4846	76521	1
4846	44644	1
4846	65182	1
4846	30370	1
4846	18104	1
4846	58427	1
4846	75006	1
4846	24376	1
4846	30345	1
4846	58441	1
4846	11954	1
4846	15655	1
4846	72403	1
4846	28637	1
4846	38852	1
4846	54524	1
4846	54534	1
4846	15716	1
4846	50701	1
4846	71298	1
4846	71722	1
4846	15770	1
4846	19924	1
4846	80171	1
4846	60480	1
4846	32659	1
4846	50087	1
4846	56271	1
4846	81596	1
4846	9266	1
4847	27306	1
4847	41289	1
4847	28989	1
4847	11110	1
4847	66344	1
4847	61243	1
4847	14612	1
4847	20385	1
4847	49416	1
4847	4707	1
4840	72673	1
4840	66688	1
4840	4069	1
4840	4502	1
4840	53375	1
4840	67640	1
4840	47085	1
4840	59245	1
4840	27176	1
4840	2131	1
4840	45814	1
4840	7421	1
4840	14502	1
4840	9086	1
4840	23320	1
4840	12148	1
4840	7089	1
4840	39034	1
4840	36444	1
4840	39482	1
4841	72676	1
4841	42544	1
4841	72694	1
4841	63981	1
4841	37008	1
4841	48706	1
4841	33355	1
4841	71673	1
4841	67744	1
4841	20334	1
4841	76686	1
4841	6574	1
4841	68567	1
4841	24547	1
4841	20420	1
4841	12563	1
4841	16634	1
4841	16641	1
4841	59358	1
4841	30106	1
4841	32228	1
4841	49995	1
4841	20532	1
4841	53963	1
4841	51717	1
4841	2732	1
4841	81166	1
4842	43528	1
4842	7267	1
4842	4651	1
4842	65998	1
4842	19053	1
4842	36551	1
4842	66847	1
4842	46344	1
4842	582	1
2038	44108	1
2038	30205	1
2038	32443	1
2038	10596	1
2038	53790	1
2038	40797	1
2038	7173	1
2038	17269	1
2038	8776	1
2038	47012	1
2038	33284	1
2038	75754	1
2038	69191	1
2038	39644	1
2038	41332	1
2038	33312	1
2038	13244	1
2038	41371	1
2038	52690	1
2038	72809	1
2038	3760	1
2038	147	1
2038	79818	1
2038	62933	1
2038	34688	1
2038	30024	1
2038	2261	1
2038	36182	1
2038	54617	1
2038	10884	1
2038	7068	1
2038	31347	1
2038	52699	1
2038	30091	1
2038	67212	1
2038	11930	1
2038	23014	1
2038	36457	1
2038	32230	1
2038	80487	1
2038	53068	1
2038	2728	1
2038	50506	1
2038	48138	1
2038	36501	1
5201	20567	1
5201	75359	1
5201	12265	1
5201	77769	1
5201	25550	1
5201	69510	1
5201	9784	1
5201	47055	1
5201	46139	1
5201	5296	1
5201	42599	1
5201	74778	1
5201	74992	1
5201	41315	1
5201	24821	1
5201	25575	1
5201	70019	1
5201	53854	1
5201	12888	1
5201	40599	1
5201	5065	1
5201	10315	1
5201	232	1
5201	53867	1
5201	3378	1
5201	65407	1
5201	30051	1
5201	57993	1
5201	19148	1
5201	45558	1
5201	58234	1
5201	10102	1
5201	43669	1
5201	14614	1
5201	50862	1
5201	45281	1
5201	12222	1
5201	29701	1
5200	25601	1
5203	9274	1
